// Reference=MNI
// NullExp_001: 1 
// Subjects=38 
// Subjects=50 
-60.0	-16.0	38.0
-36.0	-48.0	46.0
10.0	-60.0	-4.0

// NullExp_073: 1 
// Subjects=36 
-52.0	-62.0	26.0
34.0	28.0	44.0
62.0	14.0	16.0
-26.0	-40.0	18.0
-8.0	-62.0	-24.0
-8.0	-28.0	0.0
-2.0	24.0	60.0
-10.0	-88.0	-16.0
-16.0	26.0	-6.0
50.0	42.0	22.0
14.0	-62.0	-36.0
2.0	0.0	-4.0
26.0	32.0	56.0
-6.0	-40.0	34.0
-28.0	-70.0	-14.0
-32.0	24.0	4.0
-32.0	-52.0	56.0
-26.0	4.0	-24.0
42.0	-58.0	-12.0
24.0	-42.0	-50.0
-22.0	-54.0	58.0
-40.0	-38.0	44.0
-30.0	-54.0	48.0
12.0	-68.0	-30.0
16.0	-34.0	-42.0
-18.0	0.0	0.0
14.0	58.0	40.0

// NullExp_074: 1 
// Subjects=38 
-24.0	-32.0	4.0

// NullExp_075: 1 
// Subjects=26 
-16.0	-28.0	-38.0
68.0	-34.0	-6.0
-52.0	-72.0	24.0
-46.0	26.0	28.0
-10.0	-48.0	-50.0
6.0	8.0	30.0

// NullExp_076: 1 
// Subjects=32 
-28.0	50.0	12.0
-28.0	20.0	-10.0
14.0	58.0	38.0
-52.0	-16.0	32.0
-28.0	-86.0	44.0
-24.0	-36.0	-6.0
-42.0	54.0	10.0
64.0	-34.0	-24.0
4.0	-30.0	-6.0

// NullExp_077: 1 
// Subjects=66 
-8.0	52.0	26.0
-28.0	20.0	-8.0
-38.0	-52.0	56.0
10.0	48.0	-2.0
-22.0	-44.0	-28.0
12.0	-92.0	-6.0
12.0	28.0	28.0
-46.0	-4.0	50.0
38.0	-90.0	-8.0
48.0	32.0	10.0
-4.0	30.0	52.0
-54.0	-42.0	42.0
-14.0	14.0	36.0
-26.0	-28.0	72.0
36.0	-36.0	-6.0
-42.0	-46.0	52.0
-8.0	26.0	-10.0
-64.0	-4.0	20.0
-36.0	10.0	-34.0
8.0	-50.0	-34.0
38.0	2.0	-40.0
26.0	-80.0	-24.0
44.0	-48.0	-12.0
-52.0	14.0	48.0
-8.0	-46.0	-40.0
-16.0	-90.0	34.0
-62.0	-22.0	32.0

// NullExp_078: 1 
// Subjects=28 
-42.0	-34.0	64.0
-4.0	-92.0	-14.0
-62.0	4.0	-4.0
-34.0	30.0	46.0
-22.0	-56.0	-2.0
-6.0	-58.0	8.0
38.0	-50.0	-28.0
-16.0	-42.0	60.0
-48.0	16.0	-16.0
46.0	16.0	-28.0
-50.0	-38.0	-20.0
-12.0	-50.0	-28.0
-26.0	34.0	-12.0
-34.0	-62.0	-56.0
-42.0	-86.0	14.0
22.0	-70.0	-58.0
-56.0	-32.0	52.0
-22.0	58.0	-14.0
44.0	-50.0	-18.0
-36.0	-66.0	-30.0
-42.0	-38.0	16.0
-28.0	-46.0	-34.0
10.0	30.0	28.0
-16.0	-36.0	-26.0
4.0	-38.0	-56.0
20.0	-34.0	-30.0
-4.0	-80.0	24.0
6.0	-94.0	-14.0
-14.0	-72.0	-28.0
-46.0	-60.0	4.0
44.0	40.0	34.0
38.0	0.0	-20.0
-10.0	10.0	8.0
46.0	-60.0	-28.0

// NullExp_079: 1 
// Subjects=38 
-10.0	-66.0	68.0
-26.0	-96.0	4.0
26.0	-50.0	-34.0
-8.0	66.0	28.0
40.0	-80.0	-20.0
-26.0	0.0	-18.0
-40.0	-12.0	48.0
-8.0	-60.0	-60.0
-34.0	-42.0	-12.0
22.0	44.0	44.0
-8.0	-58.0	46.0
12.0	62.0	-16.0
-62.0	-22.0	-20.0
38.0	-12.0	-28.0
-2.0	-54.0	-38.0
60.0	12.0	16.0
36.0	26.0	8.0
-36.0	-88.0	22.0
-16.0	-90.0	28.0
-16.0	-94.0	-8.0

// NullExp_080: 1 
// Subjects=29 
28.0	-48.0	-20.0
-66.0	-40.0	28.0
20.0	68.0	-4.0
0.0	44.0	38.0
36.0	34.0	-14.0
-56.0	-28.0	16.0
26.0	64.0	-16.0
-6.0	-16.0	40.0
-42.0	38.0	12.0
-48.0	40.0	-2.0
-38.0	-62.0	-8.0
48.0	-72.0	-4.0
58.0	-42.0	-8.0
-68.0	-22.0	-18.0
-66.0	-32.0	8.0
-26.0	34.0	-24.0
14.0	-8.0	-26.0
10.0	-88.0	-24.0
-30.0	40.0	32.0
46.0	-60.0	-28.0
34.0	-24.0	-18.0
-24.0	-60.0	-34.0
24.0	-78.0	-24.0
-44.0	-12.0	66.0
-34.0	24.0	6.0
-24.0	-14.0	58.0
-4.0	44.0	12.0
-14.0	-26.0	18.0
4.0	22.0	-22.0

// NullExp_081: 1 
// Subjects=38 
40.0	-78.0	-44.0
-32.0	14.0	30.0
-48.0	0.0	48.0
-2.0	-62.0	34.0
-12.0	10.0	-4.0
0.0	-74.0	-24.0

// NullExp_082: 1 
// Subjects=44 
32.0	40.0	-20.0

// NullExp_083: 1 
// Subjects=14 
-48.0	10.0	50.0
-44.0	-42.0	60.0
-6.0	38.0	38.0
-30.0	38.0	44.0
48.0	-24.0	-26.0
-60.0	-54.0	28.0
-60.0	-24.0	-32.0

// NullExp_084: 1 
// Subjects=38 
-6.0	-56.0	-32.0
-4.0	-68.0	-44.0
22.0	4.0	48.0
-34.0	0.0	-36.0
-48.0	-16.0	-8.0
44.0	-62.0	-42.0

// NullExp_085: 1 
// Subjects=26 
-38.0	18.0	-34.0
-2.0	-32.0	8.0
14.0	72.0	10.0
36.0	-44.0	-46.0
-30.0	-8.0	-14.0
-12.0	52.0	36.0
-8.0	-70.0	-6.0
58.0	-52.0	-4.0
-52.0	-60.0	14.0
62.0	2.0	-8.0
-36.0	-42.0	-2.0
0.0	52.0	-10.0

// NullExp_086: 1 
// Subjects=33 
-44.0	-60.0	6.0
42.0	20.0	-2.0

// NullExp_087: 1 
// Subjects=18 
20.0	38.0	-20.0
-38.0	-74.0	-8.0
42.0	20.0	-30.0
-16.0	-44.0	-32.0
-46.0	2.0	24.0
-48.0	-78.0	10.0
-14.0	28.0	0.0
-48.0	-12.0	-14.0
-8.0	-48.0	-60.0
-2.0	38.0	-22.0
-28.0	-46.0	64.0
6.0	-78.0	-28.0
22.0	-20.0	-24.0

// NullExp_088: 1 
// Subjects=14 
44.0	12.0	-2.0
-12.0	-4.0	68.0
42.0	2.0	48.0
-58.0	-10.0	-36.0
-24.0	-10.0	60.0
-14.0	24.0	-8.0
-26.0	34.0	46.0

// NullExp_089: 1 
// Subjects=29 
36.0	12.0	-2.0
-4.0	-22.0	-16.0
-38.0	-16.0	22.0
-10.0	-100.0	16.0
-16.0	-96.0	12.0
-42.0	-90.0	2.0
52.0	26.0	10.0
2.0	-38.0	-68.0
-18.0	-62.0	-36.0
-10.0	56.0	6.0
56.0	16.0	-20.0
-24.0	-24.0	76.0
-2.0	58.0	10.0
-52.0	-54.0	-50.0
-42.0	-58.0	-60.0
-60.0	6.0	-8.0
-24.0	-70.0	-6.0
30.0	-80.0	-38.0
-38.0	24.0	4.0
-40.0	0.0	4.0
20.0	-98.0	-14.0
-48.0	-54.0	-24.0
-52.0	-12.0	6.0
4.0	-66.0	-16.0

// NullExp_090: 1 
// Subjects=66 
66.0	-24.0	-20.0
-20.0	-26.0	8.0
-24.0	-94.0	-12.0
32.0	-50.0	-14.0
26.0	-32.0	-30.0
-2.0	-52.0	-54.0
64.0	-36.0	-8.0
-28.0	-38.0	-52.0
18.0	8.0	60.0
-32.0	-52.0	-6.0
6.0	58.0	-28.0
-2.0	-72.0	-40.0
58.0	6.0	16.0
-44.0	-22.0	52.0
32.0	-56.0	-32.0
8.0	8.0	56.0
4.0	-58.0	-32.0
24.0	-58.0	-26.0
-2.0	-98.0	4.0
60.0	-8.0	-6.0
-46.0	-64.0	24.0
-2.0	-98.0	2.0
-20.0	-50.0	60.0
-14.0	-68.0	-20.0

// NullExp_091: 1 
// Subjects=29 
10.0	-16.0	-34.0

// NullExp_092: 1 
// Subjects=29 
2.0	58.0	26.0

// NullExp_093: 1 
// Subjects=29 
30.0	16.0	58.0
-24.0	56.0	-18.0
-6.0	-12.0	52.0
34.0	24.0	-8.0
-8.0	4.0	58.0
60.0	4.0	2.0
-52.0	-54.0	24.0
-66.0	-30.0	-10.0
-56.0	-8.0	-4.0
-44.0	-46.0	-20.0
-46.0	-2.0	-22.0
36.0	-6.0	-36.0
-38.0	40.0	42.0
-60.0	-36.0	-4.0
2.0	2.0	0.0
-14.0	48.0	8.0
-32.0	-86.0	-24.0
-56.0	-44.0	-14.0
-48.0	8.0	-32.0
42.0	14.0	42.0
-52.0	-44.0	-10.0
-2.0	42.0	2.0
32.0	-78.0	-6.0
-24.0	-64.0	22.0
-2.0	-70.0	-12.0
-14.0	-24.0	-6.0
-14.0	-68.0	42.0
-28.0	-66.0	28.0
-46.0	16.0	0.0
46.0	36.0	6.0
-44.0	-80.0	34.0
-2.0	24.0	26.0
-40.0	0.0	48.0
-24.0	-64.0	-10.0
-14.0	30.0	24.0
-66.0	-44.0	8.0
-2.0	-56.0	-60.0
24.0	46.0	42.0
-20.0	-90.0	28.0
-2.0	22.0	44.0
22.0	-50.0	-42.0
-30.0	-46.0	-4.0

// NullExp_094: 1 
// Subjects=33 
56.0	-56.0	-36.0
12.0	54.0	40.0
48.0	-84.0	-10.0

// NullExp_095: 1 
// Subjects=22 
-4.0	-100.0	6.0
-50.0	-68.0	12.0
-18.0	16.0	0.0
-38.0	-4.0	-14.0
42.0	58.0	8.0
-2.0	-84.0	2.0
34.0	58.0	12.0

// NullExp_096: 1 
// Subjects=66 
62.0	8.0	32.0
-46.0	6.0	32.0
-36.0	24.0	32.0
54.0	-46.0	-22.0
-32.0	-36.0	42.0
-16.0	-58.0	-28.0
-34.0	44.0	-10.0
-12.0	-46.0	74.0

// NullExp_097: 1 
// Subjects=22 
-32.0	-66.0	-28.0
-16.0	-46.0	-30.0
42.0	10.0	-16.0
8.0	8.0	-20.0
-66.0	-32.0	-8.0
44.0	26.0	30.0

// NullExp_098: 1 
// Subjects=14 
-26.0	42.0	36.0
-62.0	-6.0	24.0
40.0	-16.0	-26.0

// NullExp_099: 1 
// Subjects=38 
-12.0	-38.0	74.0
20.0	-50.0	-22.0
-64.0	-8.0	0.0

// NullExp_100: 1 
// Subjects=66 
-14.0	-64.0	36.0
-32.0	-86.0	-12.0
-4.0	-58.0	34.0
-26.0	2.0	66.0
30.0	-24.0	-22.0
-32.0	-82.0	-16.0
44.0	24.0	0.0
-42.0	-58.0	24.0
-34.0	-88.0	36.0
4.0	-50.0	-58.0
62.0	2.0	16.0
-40.0	-64.0	-16.0
-34.0	-18.0	4.0
0.0	-78.0	-40.0
8.0	-46.0	-48.0
-50.0	-48.0	8.0
26.0	-44.0	-30.0
-4.0	-30.0	26.0
-22.0	-56.0	2.0
6.0	62.0	20.0
22.0	48.0	32.0
-2.0	68.0	-8.0
-24.0	28.0	38.0
56.0	-56.0	-34.0

// NullExp_101: 1 
// Subjects=54 
32.0	-6.0	-8.0
-58.0	12.0	-14.0
0.0	-66.0	-46.0
-22.0	-56.0	-50.0
22.0	-68.0	-24.0
18.0	4.0	70.0

// NullExp_102: 1 
// Subjects=14 
52.0	-10.0	-22.0
26.0	-74.0	-40.0
24.0	-84.0	-40.0
-34.0	-84.0	16.0
-12.0	-72.0	44.0
10.0	-18.0	-10.0
-14.0	-44.0	-24.0
-50.0	-58.0	-22.0
-2.0	20.0	46.0
-22.0	-56.0	-52.0
-12.0	-84.0	8.0
12.0	16.0	14.0
-24.0	-56.0	52.0
48.0	-84.0	-4.0
-34.0	2.0	-52.0
18.0	-46.0	-40.0
62.0	-30.0	-16.0
48.0	6.0	-28.0
-46.0	10.0	26.0
-36.0	56.0	-12.0
-2.0	26.0	-16.0
-12.0	-42.0	2.0
-52.0	-58.0	-4.0
-44.0	-12.0	44.0
-46.0	-36.0	52.0
-6.0	-54.0	-46.0
-60.0	-4.0	-24.0
-52.0	-54.0	10.0
26.0	-44.0	-6.0
-2.0	-62.0	-44.0
14.0	8.0	60.0
-24.0	56.0	-18.0
56.0	-14.0	-10.0
-20.0	-14.0	-28.0

// NullExp_103: 1 
// Subjects=10 
22.0	24.0	52.0
-6.0	-26.0	-22.0
8.0	-50.0	-52.0
46.0	8.0	22.0
-26.0	-66.0	62.0
-36.0	-88.0	2.0
-2.0	58.0	4.0
-38.0	18.0	24.0

// NullExp_104: 1 
// Subjects=18 
-10.0	-26.0	48.0
-38.0	-90.0	4.0
22.0	18.0	42.0
-10.0	-40.0	38.0
-2.0	-68.0	8.0
-8.0	-46.0	-64.0

// NullExp_105: 1 
// Subjects=50 
2.0	54.0	-6.0
34.0	-6.0	-24.0
40.0	-70.0	-50.0
-12.0	-24.0	6.0
-56.0	32.0	2.0
28.0	-54.0	-24.0
58.0	-60.0	-12.0
-20.0	-32.0	-36.0
-4.0	38.0	-8.0

// NullExp_106: 1 
// Subjects=44 
60.0	10.0	18.0
-46.0	42.0	24.0
-4.0	-14.0	-16.0
22.0	-74.0	-36.0
-18.0	-48.0	0.0
-52.0	28.0	38.0
-40.0	46.0	16.0
60.0	-38.0	-14.0
-22.0	52.0	34.0
26.0	-36.0	-6.0
-8.0	-24.0	-26.0
6.0	-74.0	-20.0
10.0	-76.0	-4.0
-42.0	-12.0	-26.0
26.0	-58.0	-24.0
-60.0	-38.0	-8.0
14.0	64.0	-2.0
50.0	-82.0	-6.0
8.0	30.0	-28.0
-8.0	-56.0	70.0
22.0	-44.0	-6.0
-30.0	-62.0	-22.0
28.0	46.0	26.0
16.0	-20.0	-14.0
36.0	22.0	10.0
-38.0	42.0	30.0
-6.0	20.0	-16.0
-6.0	26.0	-22.0
-14.0	-66.0	-34.0
-44.0	-34.0	52.0
-42.0	-70.0	44.0
-10.0	-62.0	-28.0
-20.0	8.0	-46.0
-58.0	-2.0	-14.0
-54.0	-12.0	56.0
-40.0	-28.0	22.0
0.0	36.0	28.0
28.0	-62.0	-8.0
-44.0	2.0	-8.0
-60.0	6.0	14.0
36.0	46.0	30.0
34.0	-34.0	-32.0

// NullExp_107: 1 
// Subjects=36 
-64.0	-12.0	42.0
-58.0	34.0	0.0
-28.0	-84.0	-10.0
-8.0	-40.0	-28.0
-30.0	12.0	64.0
-34.0	-80.0	12.0
-28.0	-46.0	-58.0
4.0	64.0	12.0
-42.0	32.0	12.0
-54.0	-38.0	-6.0
-56.0	-10.0	-4.0
-36.0	0.0	-12.0
-26.0	-82.0	-36.0
14.0	-72.0	-58.0
24.0	-20.0	-30.0
-36.0	-14.0	42.0
-44.0	-48.0	-26.0
-14.0	24.0	-2.0
32.0	30.0	40.0
-60.0	-38.0	52.0
-62.0	-6.0	18.0
-60.0	-56.0	-24.0
12.0	-58.0	-12.0
-16.0	2.0	68.0
-56.0	8.0	-2.0
-28.0	-78.0	-56.0
-34.0	-42.0	70.0

// NullExp_108: 1 
// Subjects=66 
48.0	12.0	-22.0
2.0	36.0	-28.0
-52.0	-8.0	34.0

// NullExp_109: 1 
// Subjects=29 
14.0	-52.0	-60.0
-48.0	-2.0	0.0
-50.0	-76.0	8.0
-16.0	-4.0	-14.0
-66.0	-14.0	20.0
2.0	66.0	6.0
-36.0	44.0	-18.0

// NullExp_110: 1 
// Subjects=32 
-58.0	6.0	4.0

// NullExp_111: 1 
// Subjects=32 
4.0	-56.0	-2.0
-14.0	-22.0	14.0
4.0	-56.0	-2.0
46.0	-2.0	-40.0
2.0	-30.0	-6.0
54.0	-12.0	-20.0
-22.0	-78.0	-42.0
68.0	-52.0	-2.0
-46.0	-6.0	8.0
26.0	6.0	66.0
-6.0	-22.0	62.0
12.0	-40.0	-44.0
2.0	-34.0	-18.0
0.0	-54.0	-24.0
-46.0	18.0	-14.0
-46.0	42.0	-18.0
32.0	-20.0	-12.0
-24.0	-88.0	22.0
-6.0	-68.0	-52.0
-30.0	14.0	10.0
38.0	-62.0	-32.0
-70.0	-14.0	-8.0
-38.0	58.0	-8.0
-16.0	16.0	10.0
-28.0	-56.0	-22.0
26.0	8.0	-12.0
-54.0	2.0	-22.0

// NullExp_112: 1 
// Subjects=36 
-20.0	-82.0	-14.0
2.0	-26.0	-22.0
-8.0	-4.0	66.0
-42.0	-8.0	56.0
34.0	2.0	16.0
4.0	14.0	16.0
4.0	-40.0	-18.0
62.0	-64.0	-6.0
-14.0	22.0	56.0
10.0	-10.0	-16.0
10.0	58.0	-14.0
-16.0	-78.0	-50.0
62.0	-42.0	-18.0

// NullExp_113: 1 
// Subjects=18 
6.0	-84.0	-42.0

// NullExp_114: 1 
// Subjects=28 
30.0	-64.0	-6.0
-4.0	-52.0	-44.0
-48.0	4.0	22.0
-8.0	-10.0	-6.0
-26.0	-56.0	-6.0
-4.0	0.0	-8.0

// NullExp_115: 1 
// Subjects=64 
-56.0	-46.0	22.0
-36.0	4.0	-28.0
-22.0	24.0	-22.0
-38.0	-68.0	54.0
-40.0	-68.0	-38.0
-10.0	-34.0	78.0
20.0	-56.0	-18.0
-38.0	-22.0	60.0
-28.0	-78.0	30.0
-14.0	16.0	-4.0
-2.0	14.0	34.0
-48.0	-12.0	-30.0
-28.0	4.0	6.0
10.0	34.0	-28.0
-36.0	-48.0	62.0
-44.0	-62.0	-34.0
16.0	-36.0	-48.0
-8.0	12.0	18.0
24.0	28.0	58.0
-36.0	-92.0	22.0

// NullExp_116: 1 
// Subjects=14 
-24.0	20.0	-12.0
28.0	-34.0	-32.0

// NullExp_117: 1 
// Subjects=29 
38.0	18.0	56.0
-24.0	-54.0	74.0
44.0	12.0	-44.0
44.0	-16.0	-42.0
-52.0	-26.0	46.0
-42.0	-74.0	-2.0
-60.0	-68.0	14.0
20.0	22.0	0.0
30.0	-64.0	-12.0
26.0	18.0	-22.0
22.0	4.0	70.0
20.0	-60.0	-12.0
-62.0	-20.0	34.0

// NullExp_118: 1 
// Subjects=44 
8.0	-60.0	-38.0
-52.0	-78.0	4.0
-8.0	-26.0	68.0
-50.0	-2.0	-14.0
40.0	24.0	-28.0
-14.0	-84.0	8.0
-26.0	-82.0	-26.0
32.0	-58.0	-44.0
-50.0	20.0	-2.0
-20.0	-52.0	-30.0
-34.0	-32.0	38.0
-10.0	-50.0	-32.0
-48.0	32.0	26.0
-14.0	-52.0	58.0
-50.0	-18.0	36.0
30.0	-46.0	-58.0
-18.0	42.0	48.0
-26.0	-80.0	14.0
16.0	4.0	-22.0
-48.0	36.0	16.0

