// Reference=MNI
// Koelsch S, 2002: Modulation vs. In-Key
// Subjects=10
// Carlsson K, 2000: Tickle vs. Anticipation
// Subjects=7
16	60	16
40	20	0
-60	4	4
4	16	40
20	-40	68
12	-48	68
-24	-36	68
-32	-40	64
56	-24	24
44	-32	32
60	-48	12
-60	-20	16
44	4	0
-60	-4	8
-48	8	0
60	-24	24
60	-48	12
-64	-20	12
24	-40	68
12	-48	68
-24	-36	68
-32	-40	64

// Henson R N A, 1999: New > Remember Responses, (Retrieval + Encoding)
// Henson R N A, 1999: New > Know Responses, (Retrieval + Encoding)
// Subjects=12
30	39	48
18	6	54
-51	-6	3
39	-3	-6
-30	3	-24
33	3	-24
-12	-45	57
-51	-21	30
21	-45	51
42	-30	45
-33	-75	12
51	-60	9
18	54	42
-36	-6	-3
45	-12	-12
-24	-3	-24
24	-9	-18
12	-51	33
63	-15	-18
54	-21	-12
-60	-33	15
66	-21	15
-51	-51	-9
57	-63	15

// Sharot T, 2004: Emotional, Know > Neutral, Know
// Subjects=13
5.62	44.6	47.89
60.22	-45.24	23.57

// Brunet E, 2003: Normals
// Subjects=8
56	-74	0
46	-78	-10
42	-50	-18
16	-102	6
58	-52	18
54	8	-28
-12	24	-12
-14	-42	22

// Grosbras M H, 2006: Face, Angry > Concentric Circles
// Subjects=10
-40	-4	44
44	4	48
-52	20	28
52	12	24
56	20	28
56	24	20
0	8	56
-52	-60	8
48	-56	8
56	-36	-4
-52	-44	4
52	-52	4
56	-40	0
56	4	-20
-48	-80	-12
48	-84	-4
-44	-56	-20
-40	-68	-24
44	-56	-20
-8	-80	-36
-32	-68	-52
-20	0	12
20	0	0
-20	-8	-12
20	-12	-12
24	-20	-12
-44	28	-8

// Redcay E, 2008: 3 Year Olds
// Subjects=10
3.21	29.7	6.79
-15.01	38.94	3.99
-26.93	49.21	-13.46
48.45	10.59	44.67
48.2	35.49	22.51
20.57	41.26	44.65
55.86	-54.92	8.82
29.92	-35.01	-20.43
-59.81	-9.94	-4.78
-59.65	-29.18	7.99
-46.82	-25.76	9.78
-44.35	-65.1	37.59
-25.71	31.04	-.8

// Lissek S, 2008: Deception > Cooperation
// Subjects=13
-38.29	26.48	-33.45
-40.24	30.26	-15.86
-44.69	27.08	-26.67
-18.27	54.93	17.18
-20.57	53.89	6.12
-1.11	65.01	9.17
-7.33	18.81	20.57
12.1	23.13	19.81
3.54	8.42	23.66
-4.72	-45.67	42.59
10.34	-57.08	34.5
-41.63	-44.92	29.7
-37.37	-56.37	21.8
42.54	-56.3	18.19
51.13	-63.27	12.01
-41.91	-44.87	7.29
57.07	-3.84	-18.62
61.44	-16.59	-17.44
-15.44	-60.39	46.48

// Sanjuan J, 2007: Normals
// Subjects=10
-62	-16	6
48	0	-14
-60	-38	10
64	-48	12
-34	28	-12

// Vollm B A, 2006: Conjunction, ToM + Empathy (common activations associated 
// with processing ToM and empathy stimuli)
// Subjects=13
-21	35	51
-53	-57	19
-53	-9	-18
-50	-4	-30
-27	-96	10
-21	-102	-2
-9	-52	3
-30	-80	-26
15	37	51
6	8	-16
53	-60	17
59	-12	-15
18	-101	11
42	-87	4
21	-83	-26

// Coull J T, 2004: Activations Due to Increased Attention to Time
// Subjects=12
6	3	54
60	24	12
21	36	33
27	3	63
-42	15	-12
63	-21	-21
66	-36	0
-51	-48	33
48	-45	33
-18	9	-6
66	-48	18

// Kuchinke L, 2005: Words > Nonwords
// Subjects=20
-36	27	45
-15	57	9
-48	-69	30
-63	-21	-24
-63	-54	-9
-39	-69	42
-21	39	42
-39	-78	36
-12	57	39
-6	-30	33
-6	27	-18
54	-63	18
42	-69	33
12	-57	27

// Buchsbaum B R, 2005: Areas in Both the Read and Hear Activation Maps
// Subjects=17
-46	12	12
65	-42	13
-61	-11	17
-34	35	-2
50	20	14
-55	-2	41
-50	-38	20
53	8	36
-60	-40	13
6	-16	22
-53	-40	9
-55	-39	4
38	-56	53
65	-47	-1
-65	2	33

// Fu C H Y, 2006: Self Undistorted Feedback> Rest
// Subjects=13
-6.65	12.81	-31.83
-49.37	6.21	-30.79
-52.5	-.69	-23.48
-17.17	-18.46	-22.4
-55.67	-.28	-17.9
8.28	45.57	-22.48
54.37	7.78	-19.84
8.33	31.82	-21.33
0.95	4.28	-18.94
-17.08	-31.78	-15.7
-59.74	-38.92	-7.92
-55.62	0.23	-11.25
61.95	-3.3	-12.31
62.06	-33.96	-9.74
-41.64	-20.84	-9.65
-3.23	-6.86	-11.26
1.35	-76.19	0.08
-59.72	-34.26	-2.74
-55.57	0.66	-5.71
-41.81	35.64	-8.81
62.09	-30.36	-4.47
66.3	-12.36	-6.02
43.82	-2.98	-6.55
8.57	1.38	-2.05
62.05	-5.53	0.14
-55.52	1.17	0.93
-10.6	-9.13	1.28
12.88	-2.65	0.47
-37.49	36.17	-2.21
-63.93	-38	4.31
66.42	-18.82	6.78
-59.72	-9	7.41
-63.89	-37.58	9.85
-41.56	-5.72	6.93
62.2	-21.5	13.75
-3.14	20.4	10.99
-52.21	-2.1	13.44
58.01	-42.68	15.57
13.23	-70.44	18.42
-59.56	-24.98	21.02
62.24	-21.07	19.29
-14.67	-14.68	26.33
5.69	-28.3	27.24
9.07	-76.92	31.27
-59.46	-38.21	28.81

// Chikazoe J, 2009: Disjunction Analysis, Stop vs. Uncertain-Go but not 
// Uncertain-Go vs. Certain-Go
// Subjects=22
46	16	16
28	52	28
-42	12	28
-24	16	2
-34	20	18
-36	16	-10
56	-43	24
-44	-44	52
-54	-36	38
54	-46	56
4	36	26
-2	-24	36
20	4	6
-14	4	6
8	-6	6
-4	0	6

// Bingel U, 2006: Main Effect of Painful Laser-Stimulation
// Subjects=19
42	-42	48
57	-21	21
63	-51	12
39	-6	0
3	30	39
6	39	9
9	-18	9
18	-3	-15
30	-63	-33
18	12	-3
-54	-42	48
-60	-15	15
-60	-36	12
-39	6	3
-3	18	48
-6	42	12
-12	-9	0
-18	-3	-15
-33	-72	-21
-15	15	0

// Kato J, 2009: Positive Political Advertisements, Unchanged > Changed
// Subjects=40
-15.29	-75.72	54.71
12.13	-42.34	8.36
5.55	-89.01	-8.2
-22.61	-62.31	-8.12
0.78	26.9	-19.59
27.1	-57.67	-7.18
-69.14	-38.97	-8.52
50.78	-62.57	-14.95
48.16	9.46	-36.6
-46.35	-78.56	-8.35
-35.89	-37.33	-27.18
50.67	-14.19	-14.13
53.03	-29.1	-1.49
-31.46	-16.82	-14.71
29.32	-77.98	-6.33
63.09	-49.53	20.53
-41.61	-72.13	25.67
-28.44	-69.46	41.99

// Liu P, 2009: KI8 Acupuncture vs. Rest
// Subjects=28
-45	-57	17
56	-57	17
31	-84	4
-3	-80	26
12	-90	16
-42	-60	14
6	-77	37

// Pariente J, 2005: Normals
// Subjects=17
24	-16	-14
60	4	-20
54	-60	12
-10	-40	48
6	-78	2
30	-60	-20

// McNab F, 2008: Stop > Go
// Subjects=11
48	15	-6
6	9	48
33	24	-6
-45	15	-9
-33	21	6
-30	6	15
-63	-57	6
-45	-81	-12
-57	-54	18
12	-72	45
51	-72	-6
51	-57	12
9	-18	9
6	-24	-6
-3	-18	-6
-3	-27	30

// Perani D, 2001: RE vs. OGO
// Subjects=16
-16	10	68
-50	-64	8
54	-62	8
8	-82	0
-42	-38	32
-12	-84	36
40	-64	-8
-32	-58	60
26	-52	72
-50	-44	28
-38	-42	56
60	-48	20
42	-44	56
-2	-56	52
0	-66	48
22	12	-36
24	-82	-16
-14	-68	-48

// Tricomi E, 2009: Normals, 1-Day Group
// Subjects=16
12	3	69
-33	-6	51
39	0	51
6	12	51
-45	-36	39
-45	-3	36
-27	-75	30
6	3	27
3	-24	24
63	-45	15
54	12	9
12	3	6
-27	30	3
24	24	-3
9	-9	-6
45	-54	-18
-30	9	-24
0	-57	-36

// Behrens T E J, 2007: Main Effects of Decide
// Subjects=18
38	-88	-12
-44	-72	-12
28	-96	-2
26	-90	-8
34	-44	-20
-44	-62	-18
-36	-50	-34
60	-40	20
66	-46	16
46	12	-4
42	18	-4
38	20	-14
42	18	-8
6	20	26
4	16	30
2	-8	48
-8	-8	52
2	6	60
4	16	56
0	-8	68
-44	-4	2
-38	-2	6
-34	18	6
-32	14	10
-46	8	0
-28	24	0
-20	2	-2
18	0	-2
-54	-24	14
-48	-26	12
-56	-22	20
-30	-56	52
-34	-54	54
-38	-34	42
8	-22	-4
-8	-18	-4
24	-34	-6
10	-20	2
-12	-20	0
34	28	26
30	30	24
36	46	34
32	48	22
28	54	12
-34	46	24
-32	56	20
6	-24	26
48	-24	16

// Kinno R, 2008: Noncanonical/Subject-Inital Passive Sentence > Fixation
// Subjects=14
-39	-3	45
45	18	36
-51	21	24
-54	27	3
3	18	51
9	3	3
-54	-54	6
51	-60	9
-39	-57	54
-30	-81	30
42	-78	6

// Mitchell D G V, 2009: Reversal Errors vs. Correct Control Condition 
// Selections
// Subjects=16
7.93	22.21	60.89
-37.24	20.08	23.67
53.35	30.2	-4.98
-48.19	29.34	-7.09
-27.79	18.43	1.4
-22.87	-3.47	75.67
-6.62	20.82	-24.7
20.12	46.49	-11.54
65.22	-21.25	-10.84
59.13	-53.07	18.66
-1.81	-80.1	4.9
-35.18	-69.67	-22.36
4.33	-21.36	-6.79
22.67	-79.92	-8.78
-45.52	-58.47	27.01
33.79	-75.32	49.81
-5.3	9.22	4.14
18.23	8.47	6.16
35.51	-43.41	8.09
5.42	-65.11	-22.09

// Peters J, 2009: Subjective Value Correlation Delay Discounting
// Subjects=22
20	-16	44
-46	10	-34
-64	-36	40
-58	-42	40
-60	-54	34
60	-40	42
-62	-54	0
52	30	-4
50	38	-16
46	-44	30
52	-56	24
56	-44	26
56	-36	-10
58	-28	-14
46	-6	-36
54	-12	-8
-60	-62	6
64	-22	-24
-34	16	28

// Cohen M X, 2008: Reward > Loss (p <. 001)
// Subjects=15
60	8	-7
63	5	0
65	-30	25
65	-15	8
30	-2	-7
30	8	10
8	-52	23
68	0	20
33	35	-10
8	28	-10
60	-5	-17
48	-55	5
38	5	8
68	-47	-10
50	-47	-15
53	40	10
3	-17	40
13	-35	35
10	-12	45
25	-2	-15
-60	-35	38
-57	-27	10
-12	-87	33
-12	33	55
-17	23	60
-30	-12	10
-2	-55	20
-60	8	38
-47	-17	40
-30	-22	-20
-30	30	-10
-47	-62	23
-47	-5	-22
-52	-60	0
-60	-7	-7
-35	0	10
-40	-40	-15
-45	30	18
-42	33	5
-30	-10	-17
-10	48	48
-5	-35	45
-2	-37	38
-2	33	13
-45	-70	35
-22	0	-12
-22	0	-14

// Wiech K, 2006: Main Effect of Pain
// Subjects=12
57	0	3
-39	-18	15
-42	3	-9
-36	0	9
-54	-18	12
-15	6	0
15	6	-3
12	9	15
-51	-24	27
51	-45	33
51	42	-9
24	30	-15
-24	39	-9
-21	21	-6
-57	-42	36
0	31	2

// Liljestrom M, 2008: ACT vs. OBJ
// Subjects=15
-56	-42	26
-62	-50	8
-46	18	-22
-4	18	42
-52	6	44
60	-48	12
54	-66	-4
36	-58	-42
46	8	-8
50	-2	-14

// Strangman G, 2005: Sleep Deprived > Normal Sleep, SpaceDock vs. Fixation
// Subjects=6
45.22	10.32	41.39
61.15	-54.26	3.13
38.99	-58.17	37.16
-39.15	-59.92	21.48
51.66	-59.63	17.07
9.56	-11.53	-17.71

// Herpertz S C, 2001: Healthy Controls
// Subjects=6
48.95	-59.02	11.63
-54.74	-75.65	11.68

// Shulman G L, 2002: Delayed Activation of BOLD Response
// Subjects=22
64.52	-39.41	29.72
58.05	-46.65	19.25
17.66	-64.38	41.28
11.36	-74.31	51.1
-36.36	14.86	-2.67
40.57	19.55	-3.94
36.32	24.27	2.4
40.81	8.92	23.71
8.88	16.61	43.51
47.39	1.87	42.07

// Zandbelt B B, 2011: Healthy Controls
// Subjects=22
-56	-44	28
-56	-44	36
-52	-28	40
-56	-32	32
-36	-24	32
-48	-36	32
-44	-60	36
-12	-20	4
-12	0	4
12	0	4
12	-20	8
8	-8	8
16	8	0
-12	-32	4
16	-32	8
20	-12	8
24	-20	8
32	-64	44
60	-36	28
16	-80	44
40	-36	36
-8	-80	40
-16	-84	40
-4	-64	56
-24	-52	60
-20	-76	36
64	-44	12
32	-44	44
52	-32	32
-20	-72	44
12	-88	32
56	-32	-12
48	-32	-8
-24	-64	56
52	-32	44
64	-48	32
52	-44	0
68	-20	-12
60	-24	28
-40	-8	48
-24	-4	52
-24	0	64
-24	-12	64
-20	-4	68
-16	-20	68
52	16	-4
36	24	-4
52	8	12
4	16	44
4	8	52
4	32	40
44	24	36
20	44	32
52	4	44
40	0	48
32	32	36
16	4	64
-8	36	36
52	4	36
52	8	28
16	-20	64
4	16	60
4	0	68
4	-12	64
40	20	48
16	-20	72
36	-4	60
32	48	24
4	16	28
8	-16	68
36	20	4
44	-76	4
36	-80	24
28	-76	16
52	-60	0
52	-56	-16
48	-48	-12
-28	40	36
-32	28	40
-40	40	24
-48	12	-8
12	-44	36
12	-28	36
16	-44	24
-24	-76	16
-36	-52	48
32	20	0
40	52	20
48	16	8
36	44	28
36	-4	48
40	0	44
24	-4	60
40	0	32
52	16	28
48	8	28
28	52	24
40	-4	60
52	20	20
20	0	8
16	8	8
44	0	56
20	4	68
12	12	4
40	16	48
48	28	28
40	32	32
36	24	36
-28	24	-8
-40	16	4
36	-52	36
56	-40	28
20	-72	36
48	-40	4
44	-52	36
56	-48	28
48	-60	0
56	-44	36
64	-44	16
52	-56	40
60	-4	8
52	-44	48
32	-72	20
44	-72	8
28	-68	56
4	28	36
-40	0	32
4	12	48
-4	8	48
-20	-8	60
8	16	40
-8	28	20
4	28	52
-44	-4	44
-44	4	20
8	32	24
-28	-64	36
-20	-68	40
-12	-72	36
8	-16	8
48	-24	-12
56	-28	-16
60	-24	-12
-56	-44	20
-60	-52	32
-56	-44	36
-64	-52	20
-56	-48	8
0	-20	-12
-32	52	28
-36	36	36
-40	48	16

// Mashal N, 2007: Novel Metaphors > Literal Expressions
// Subjects=15
-46.97	34.23	14.79
65.51	-50.12	15
43.82	32.15	7.23
-50.01	20.61	31.58
3.36	29.04	25.8

// Koelsch S, 2005: Irregular Chords > Regular Chords, All Adults
// Subjects=10
-58.33	12.61	3
-48.62	27.85	4.69
-43.41	17.7	-12.32
-52.66	4.72	21.62
-54.97	-34.69	2.02
-62.29	-49.32	18.16
57.33	12.37	5.54
48.62	33.72	4.7
51.65	21.22	-14.29
47.89	3.47	25.63
55.22	-32.18	-.1
63	-49.09	13.77
63	-49.09	13.77

// Kounios J, 2006: Insight preparation> Noninsight preparation
// Subjects=20
-50.91	-63.42	18.56
-3.29	45.18	1.1
-1.68	-45.81	35.48
56.97	-63.29	10.62
-25.68	-7.16	-13.21
-65.1	-33.58	-7.2

// Contreras J M, 2012: Categorical Knowledge (Social > Non-Social)
// Subjects=19
-4	-58	28
-8	56	34
-4	48	-8
-50	-10	-22
60	-2	-22
-56	-60	24
56	-56	18
-12	-96	-4
-26	-74	-16
-10	38	50

// Greimel E, 2010: Self > Control
// Subjects=15
-2	62	10
-14	48	36
54	30	-6
0	-18	38
-48	-66	28
64	-46	20
-56	-64	22
54	-36	-4
52	8	-36
44	18	-34
-2	-50	30
-2	-58	34
12	-50	28
-4	-68	20
-6	-62	2
10	-62	0
34	-78	-38
-30	-84	-36

// Jack A I, 2013: Social > Mechanical
// Subjects=45
14.43	-98.72	24.12
28.89	-82.91	-34.25
-22.41	-78.99	-33.99
-53.99	-65.41	34.38
-60.51	-59.96	22.84
56.02	-56.55	29.03
3.46	-57.78	4.08
2.61	-54.41	33.92
4.17	-54.94	-41.89
-5.07	-46.65	11.06
65.45	-44.12	10.03
7.67	-38.63	3.54
-54.34	-39.35	-.14
-36.04	-31.27	20.16
-8.46	-32.1	-6.85
19.29	-27.87	-9.76
56.71	-27.48	-7.99
-60.85	-27.21	-7.78
2.56	-18.66	42.08
-20.31	-18.85	-13.41
57.69	-16.27	-14.52
3.37	-14.8	9.4
72.63	-13.09	-16.07
23.5	-12.07	-12.25
-54.58	-6.71	-18.49
52.18	1.71	-29.34
-50.43	3.03	-30.51
35.12	14.09	-19.04
-37.57	13.4	-21.49
40.3	13.47	-41.35
4.76	24.82	67.4
3.12	18.81	-10.14
57.76	23.94	9.99
53.39	25.09	-2.32
-46.06	26.01	-9.07
19.48	36.68	40.59
15.29	41.91	53.58
2.97	42.54	-19.94
-1.06	53.88	17.08
20.46	55.55	36.76
5.53	55.72	40.26
-14.88	58.88	27.97

// Liu-Ambrose T, 2012: Incongruent trials > Congruent trials
// Subjects=52
2	2	32
38	-20	0
-38	-32	36
56	-48	14
-28	-36	56
-22	-66	16
-18	-60	4
-20	-68	6
-34	14	-16
-62	-8	-12
-60	4	-12
-54	16	-22

// Guo X, 2013: (Painful - Nonpainful for Violent) - (Painful and Nonpainful 
// for Nonviolent)
// Subjects=20
-54	-8	-32
56	-54	16

// Corradi-Dell'Acqua C, 2014: Beliefs > Photos
// Subjects=46
8	56	12
-4	44	-14
6	-54	30
58	-46	22
66	-24	-4
26	-22	-16
-48	-58	24
-64	-20	-12
-20	-28	-12

// Das P, 2012: Healthy Control
// Subjects=19
50	18	20
40	12	32
42	8	44
-44	12	24
-38	2	46
-40	-2	34
16	8	66
62	-42	18
44	-78	28
50	-62	-6
38	-64	-10
32	-90	-4
40	-82	18
32	-70	32
32	-58	48
56	-20	24
58	-18	50
14	-74	-38
-30	-92	-8
-36	-88	18
-36	-84	34
-58	-46	14
-60	-58	10
-42	-58	-8
-28	-44	-16
-16	-72	-40
4	-26	-4

// Kobayashi C, 2006: Conjunction among three groups
// Kobayashi C, 2006: Conjunction between Japanese L1 and L2
// Subjects=32
22	40	20
18	28	24
34	28	24
-40	-14	-1
-12	-60	44
60	-44	20
-53	-40	21
10	25	-3
18	42	20
18	27	26
57	-44	21

// Schnell K, 2010: 3pp > 1pp
// Schnell K, 2010: (3 pp visuospatial > 1 pp visuospatial) > (3 pp affective 
// > 1 pp affective)
// Schnell K, 2010: 3 pp visuospatial > 1 pp visuospatial
// Subjects=21
30	9	57
27	21	45
-27	9	54
-54	-51	21
-51	-39	6
63	-48	18
57	-54	15
57	-54	24
9	-54	54
-9	-45	48
-33	-36	51
42	-78	33
-39	-75	36
66	-45	30
66	-45	18
-48	-51	18
-63	-45	18
-54	-54	36
66	-45	18
60	-57	24
66	-42	33
-3	-54	57
6	-48	51
-6	-42	48

// Bartels A, 2004: Faces > Rest
// Subjects=5
-44	-46	-24
44	-46	-26
-58	-58	16
56	-62	12

// Bensafi M, 2008: CO2 > Baseline
// Subjects=8
6	39	15
24	-69	-30
69	-21	6
66	-51	12
3	-63	-27
-51	-12	9
-60	-36	36
-66	-39	15
57	-24	27
57	-42	48

// Loggia M L, 2014: Healthy Controls
// Subjects=14
-36	-4	48
-30	-60	-22
48	-28	16
-2	-4	68
52	-60	12
-62	-38	20
4	-28	-4
12	-18	38
34	-78	-10
-10	-8	66
16	-4	66
-10	-20	12
-52	-64	8
-4	-78	-2
-10	-68	8
56	-50	20
12	2	16
-10	2	8
18	-38	64
32	-26	14
20	-76	-40
4	-4	42
-12	-44	64
40	24	4
20	-62	10
12	-16	14
14	-22	70
42	-2	46
-16	2	0
-16	-18	70
6	-14	-10
-4	28	54
22	-52	52
-30	-46	44
-44	8	-6
26	-30	-24
-38	-22	0
-60	-36	36
-4	18	-12

// Mechelli A, 2009: Nogo > Go
// Subjects=7
42	22	42
26	-2	48
42	0	38
62	-48	16
48	-30	-8
40	-40	44
28	-64	48
8	-62	50

// Ding X, 2015: Integrative body-mind training (IBMT) > Relaxation training 
// (RT), Post-training
// Subjects=16
5	-20	38
49	14	-2
26	0	-2
-34	44	24
40	45	13
56	18	17
-62	-42	25
58	-42	26
-64	-44	20
64	-46	11

// Friedman D, 2009: Target Tones > Baseline, p<0.00001
// Subjects=15
32	24	-4
34	26	8
6	-6	64
-44	-11	48
50	-10	8
2	20	38
58	-44	12
-55	-19	45
-51	-27	36
48	-20	18
32	18	6

// Habib R, 2010: Healthy Controls
// Subjects=11
-.7	58.24	40.09
-56.52	-2.09	-28.07
7.83	-94.66	0.16
27.77	-0.08	57.7
-17.42	-24.08	67.57
51.38	23.95	49.32
42.6	39.35	42.34
-17.82	-80.66	24.99
-34.79	-18.17	62.8
29.66	23.04	40.81
55.47	-60.92	13.94
-37.39	-59.77	19.89
67.09	26.85	10.66
-33.08	25.49	36.04
27.32	35.92	29.49
71.26	-13.6	-8.94
-22.97	60.83	-11.33
-31.54	-87.48	-35.73
31.74	27.95	35.81
-37.74	26.28	10.27
-.84	39.66	25.12

// Hall D A, 2000: Main Effect of Task: Target Discrimination - Passive 
// Listening
// Subjects=6
-58	-52	18
-58	-28	0
-44	-48	60
0	0	48
-46	-20	28
-50	-8	44
-56	-24	42
-2	-28	26
-12	-20	0
-36	20	0
46	-28	8
52	-40	0
58	-48	18
2	0	58
50	12	42
54	-16	44
50	-20	44
-2	-32	26
34	24	0

// Nahab F B, 2009: Gape vs. Baseline
// Subjects=18
-45.02	-69.24	18.43
47.95	-68.69	17.31
-38.66	-82.92	6.12
54.3	3.2	37.98
63.91	-42.96	18.32
-38.68	-.79	36.03
2.85	-38.26	1.9
-10.17	-13.99	-13.37
9.46	13.22	47.69
47.59	26.48	9.34
60.74	-19.48	33.11
-15.87	-10	80.04
28.91	-53.54	49.72
-38.85	-51.97	-6.51
57.26	-48.74	-14.58

// Kujala M V, 2012: Control subjects
// Subjects=18
23.48	-12.24	-14.46
50.55	-58.92	12.56
-49.91	-66.3	8.76
-68.13	-53.8	6.8
56.07	-65.9	32.04
7.56	66.76	31.51

// Scherf K S, 2007: Adolescents
// Subjects=10
42.76	-50.16	-24.89
49.47	-76.71	2.91
65.46	-49.49	9.37
59.73	-4.08	-22.25
12.23	-58.76	31.94
-40.17	-71.56	22.47
-49.28	18.16	-13.95
42.58	27.08	-16.86
6.57	62.07	39.72
-4.85	1.78	59.4
-4.55	48.75	-21.49
46.41	-3.8	51.48

// Scherf K S, 2007: Adults
// Subjects=10
43.81	-43.73	-24.32
-39.51	-47.23	-20.84
54.74	-68.64	-3.4
-48.82	-72.64	9.28
53.77	-55.48	15.58
57.7	-15.12	-13.5
43.75	-14.66	-20.07
-47.73	-57.06	17.99
-59.48	-48.24	22.96
42.42	6.79	-45.27
1.58	-52.93	39.39
44.24	-1.95	48
-18.69	-25.25	55.14
-12.36	11.25	58.7
4.43	54.31	35.93
-12.65	48.92	36.58

// Simmons W K, 2010: Persons > Buildings
// Simmons W K, 2010: Persons > Hammers
// Subjects=12
-0.08	62.8	8.51
-1.74	-50.89	24.75
-18.54	-47.91	64.85
51.64	-59.89	13.74
-53.34	7.16	9.33
-6.33	55.68	27.02
-53.22	-15.76	15.71
28.43	-37.06	63.4
2.05	67.22	10.35
4.63	-53.48	18.21
-16.42	-48.07	62.6
51.62	-60.06	11.53
-46.91	0.85	9.78
-4.18	55.86	29.21
-44.66	-19.94	15.96
26.32	-39.01	65.81

// Natale E, 2009: Main Effect of Endogenous Invalidity, Invalid > Valid
// Natale E, 2009: Simple Main Effect of Invalid Exogenous Cues
// Subjects=14
6	10	68
-10	16	66
24	8	56
-8	-68	54
8	-64	54
56	-42	36
58	-44	20
44	12	32
54	18	2
-58	-48	34
-36	-46	44
6	8	68
-10	18	64
24	8	56
-10	-68	52
10	-70	54
54	-44	40
58	-44	22
44	10	22
58	20	4
-58	-50	36
-32	-46	46

// Peigneux P, 2004: PO vs. OO and NI vs. FC, P < 0.05
// Peigneux P, 2004: FC vs. SA and FI vs. NI, P < 0.001
// Peigneux P, 2004: FC vs. SA and FI vs. NI, P < 0.05
// Subjects=12
-54	-78	6
52	-74	2
58	-54	6
60	-44	14
64	-46	34
68	-44	26
-44	26	-2
-12	-2	20
58	-48	22
4	-26	12
34	12	-22
-56	-54	20
-46	-60	14
56	22	10
44	10	24
58	-54	14
44	12	16

// Zarate J M, 2010: IGN 200c - Simple
// Subjects=9
-54	-4	0
-60	-22	8
62	-14	-2
58	-46	12
64	-20	10
52	10	26
54	-44	36
56	-52	12

// Christodoulou J A, 2014: Typical Readers
// Subjects=12
-.18	17.23	72.15
33.34	29.22	-8.05
-52.68	-46.83	9.91
59.76	-45.81	14.62
-35.44	-79.92	-.56
40.54	-90.13	23.81
53.27	-80.9	6.99
-40.35	-51.56	-41.38
-7.81	-85.48	-38.58
-7.48	-15.17	1.53
14.06	15.1	2.65
4.86	-39.47	-52.31

// Lotze M, 2006: Body referred movements - Isolated hand movements
// Subjects=20
-48	-57	15
54	-57	9
60	-39	3
57	27	3
-45	-60	24
-60	-48	12
-51	-21	33

// Scherf K S, 2010: Typically-developing (TD) Controls
// Subjects=10
43.79	-43.9	-26.54
-40.55	-54.64	-20.21
53.77	-58.82	13.63
-66.18	-31.56	-8.47
-43.07	20.46	-39.86
-40.05	-59.27	43.74
0.02	63.83	21.8
-5.53	45.2	-12.26
9.89	51.23	50.63
23.84	26.65	48.07
6.59	61.18	42.02
1.38	42.72	51.44
34.05	63.47	0.26
-15.68	35.38	54.48
-17.94	41.75	40.59
-1.24	68.46	-.87
36.61	7.46	32.8
-46.61	11.59	52.37
-50.37	30.04	-11.58
-35.3	-79.75	-42.7
18.45	-88.15	-4.69

// Kédia G, 2008: Interaction [(guilt + other-anger) - (self-anger + 
// compassion)]
// Subjects=29
10	43	13
6	1	7
-22	4	-11
-1	-62	32
-50	-69	10
52	-58	14
6	39	37
24	12	-21
20	1	-14
-15	-3	3
-8	1	7
-47	-69	21

// Graf H, 2013: Erotic Expectancy > Neutral Expectancy, Placebo
// Subjects=18
-4	36	0
10	36	-2
-10	26	22
8	24	24
-8	12	36
8	16	28
-10	-26	36
16	-20	36
-10	-50	22
4	-44	14
-4	-30	-24
6	-30	-24
-16	0	4
14	6	-2
-10	-14	4
8	-16	0
-6	0	-8
6	0	-6
-24	-28	-8
-44	28	36
26	22	36
-26	50	10
38	50	10
-32	36	16
34	46	22
-30	18	4
30	18	2
-34	-2	6
38	-6	2
-32	-12	2
34	-10	8
-50	-14	0
50	-20	4
-54	-56	6
46	-56	6
-52	-36	18
48	-26	26
12	-56	8
-22	-66	-18
14	-70	-32

// Donnay G F, 2014: ScaleImprov > Control
// Subjects=11
-44	29	8
-60	8	14
-56	-6	-2
-6	18	48
-56	-62	-10
-54	-42	2
-42	-36	40
-24	-70	48
-2	22	40
-26	-72	24
52	22	2
56	16	0
66	-46	20
6	22	58
58	-58	-10
58	-38	2
58	-36	50
20	-72	50
12	60	32
44	-72	-16

// Lu H, 2009: Control > Placebo
// Subjects=14
-35.26	0.19	29.61
-41.86	41.96	28.95
-60.01	7.42	39.4
-22.89	5.65	-15.96
-35.9	20.6	-16.1
-60.1	-21.69	26.6
-11	-57.31	56.18
-68.84	-11.5	21.26
-70.94	-11.09	25.73
-52.94	-13.73	-3.45
-51.08	6.95	-23.45
-46.06	-77.54	13.96
-48.44	-6.94	11.49
-16.23	-30.17	-9.17
-29	-9.1	10.26
67.07	9.21	5.69
35.89	33.2	22.89
69.6	-20.82	28.78
53.72	-12.96	56.29
60.29	8.07	-17.62
53.27	-61.24	10.65
40.06	9.12	6.16
14.61	14.79	45.25
14.15	31.03	12.27
18.5	-21.26	3.93
29.01	5.08	-13.43
33.42	12.31	-5.25

// Meseguer V, 2007: Negative > Neutral (Activations)
// Subjects=14
52.41	21.62	8.01
-42.5	7.71	29.23
-42.79	37.71	4.41
-25.86	15.16	-27.35
-3.88	13.96	51.68
42	5.81	38.46
-28.68	38.88	32.03
41.5	2.78	-28.2
-33.31	4.45	-27.48
-53.07	-44.94	23.73
