cLabel,cDesc,cSize,cGenes,cScorePheno,pValZ,pValZCorr,pValPerm,pValPermCorr
GO:0048488,"synaptic vesicle endocytosis",19,"DENND1A, SYT5, SYT2, SYNJ1, NLGN1, SH3GL2, SYT1, CDK5, PACSIN1, SYT12, SYT11, SNCA, CANX, STON2, TOR1A, SCRIB, ITSN1, OPHN1, PIP5K1C",0.06720563679708,0.0748387179179263,0.394764292616427,0.0736,0.39000701754386
GO:0006362,"transcription elongation from RNA polymerase I promoter",29,"CD3EAP, POLR2L, POLR2F, POLR1D, TBP, TAF1D, GTF2H3, POLR2E, TWISTNB, ERCC6, GTF2H4, POLR2H, TAF1C, GTF2H1, CCNH, ERCC2, GTF2H5, ERCC3, POLR2K, TAF1A, ZNRD1, POLR1A, POLR1B, MNAT1, UBTF, POLR1E, TAF1B, POLR1C, CDK7",0.0445572901541418,0.0758374393081462,0.39966220396223,0.075,0.395915653495441
GO:0050982,"detection of mechanical stimulus",29,"ATP2B2, ITGA2, FYN, PKD2L2, PCDH15, PDZD7, LHFPL5, HPN, TTN, PKD2, PIEZO2, SCN1A, KCNA1, DENND5A, MKKS, PKD2L1, COL11A1, ASIC2, PKD1, DENND5B, ANO3, ASIC3, TCAP, LOXHD1, CHRNA10, SERPINE2, JUP, KIT, HTR2A",0.0314103540463448,0.0758823156796,0.39966220396223,0.0736,0.39000701754386
GO:0010571,"positive regulation of nuclear cell cycle DNA replication",6,"INO80, CDC7, FGFR1, DBF4B, ATRX, WIZ",0.0354391632519643,0.0759464614892786,0.399697021186378,0.0762,0.400424659606657
GO:0006862,"nucleotide transport",14,"CALHM1, P2RX7, SLC25A19, GJB1, GJA1, SLC35B3, SLC25A33, SLC25A24, SLC25A42, SLC25A36, SLC25A6, SLC35B2, SLC25A23, SLC25A17",0.0541817265561809,0.0760127111005493,0.399742849368294,0.074,0.391231354642314
GO:0035304,"regulation of protein dephosphorylation",62,"PTPA, PPP1R14C, DLC1, PPP1R14A, PPP1R2, CALM3, FKBP1B, PPP2R5A, DUSP26, PPP1R12A, MASTL, PINK1, SYMPK, CALM1, PPP4R4, ROCK2, CNEP1R1, ANKLE2, MAGI2, ENSA, PPP1R16B, YWHAE, FKBP1A, PPP1R9B, CSNK2B, PRKCD, RGN, HSP90AB1, TNF, ROCK1, NSMF, JAK2, TIPRL, SLC39A10, IKBKB, YWHAB, CRY2, SMPD1, PPP1R8, IGBP1, SWAP70, HSP90B1, ARPP19, PIN1, CALM2, HTT, GBA, ITGA1, DRD2, ADORA1, AKAP6, NUAK1, PDGFRB, VRK3, PPP6R3, PPP1R7, PPP1R11, SPPL3, TSC1, PPP1R14B, PPP1R15A, PPP6R1",0.0537724490191329,0.0762660467655039,0.400771729863809,0.0738,0.390471134805788
GO:0016236,"macroautophagy",191,"BNIP3L, TRAPPC8, MTM1, MCOLN1, MTOR, EPG5, VPS13C, PIKFYVE, ATG4B, STX12, RAB3GAP1, VDAC1, CALCOCO2, RNF41, GABARAPL2, MAP1LC3B, ATG16L1, TIGAR, HDAC6, TSC1, NBR1, PRKAB1, NPRL3, EMC6, WDR45, LIX1, MFN1, EI24, STX17, ATG2B, EPM2A, PRKAG2, RAB1B, DYNLL1, LAMTOR4, ATG14, DYNLL2, LARP1, PHF23, HIF1A, ADRB2, VPS33A, RPS27A, MAP1LC3B2, MFN2, ATG3, UBQLN2, ZFYVE1, SMURF1, RUBCN, UBA52, MAP1LC3A, ATG4A, LAMTOR5, PIP4K2A, RAB5A, GABARAPL1, ATG4C, C6orf106, VTI1B, MLST8, PIK3C2B, WAC, MTMR14, SPTLC1, WDFY3, TBC1D25, RNF5, LRRK2, IFT88, NRBP2, RAB3GAP2, GABARAPL3, ATG13, ATG12, ATG4D, HK2, LAMTOR3, CDC37, IFT20, STBD1, SCOC, KIAA1324, RALB, RAB33B, LIX1L, TOMM22, PIK3C3, MTERF3, UVRAG, RRAGD, PRKAA1, RRAGA, LAMTOR2, PACS2, VIPAS39, HMOX1, PRKAB2, ATG5, RAB12, DCN, AMBRA1, TCIRG1, CLEC16A, PIP4K2B, TP53INP1, VPS16, RAB23, UBQLN1, WIPI1, SQSTM1, ATG9A, TECPR1, PIP4K2C, LGALS8, RPTOR, WDR45B, RHEB, ATG16L2, RAB7A, ACBD5, RRAGB, MAPK3, SH3GLB1, TP53INP2, BECN1, CLN3, ATG2A, SNAPIN, BNIP3, MTMR3, ATG7, SNX14, CHMP4A, TOMM5, UBQLN4, SNAP29, HTT, TOMM20, VPS33B, TBC1D14, PSEN1, RAB33A, TSG101, FEZ1, PRKAA2, PAFAH1B2, TOMM6, RIPK2, UBC, QSOX1, PRKAG1, TBC1D12, EHMT2, ATG10, RRAGC, ATG101, NPC1, GBA, TRIM13, SIRT1, PIK3R4, CHMP4B, LRSAM1, PINK1, TOMM40, GABARAP, FYCO1, ULK1, RAB1A, SESN2, VAMP7, TOMM7, VAMP8, TBK1, LAMTOR1, WIPI2, SPTLC2, VCP, UBB, LZTS1, KDR, SCFD1, TOMM70, FEZ2, POLDIP2, OPTN, NPRL2, SUPT5H, RB1CC1, ATP13A2",0.035427584501278,0.0763690403335429,0.401009616929042,0.0792,0.411212556053812
GO:1902808,"positive regulation of cell cycle G1/S phase transition",27,"PHB2, CUL4A, RDX, CDK10, RPTOR, EIF4G1, AIF1, CDC6, PPP1R1C, APEX1, CUL4B, LSM11, PLRG1, MEPCE, LSM10, STXBP4, UBE2E2, DDX3X, MTBP, ANXA1, TERT, KCNA5, PLCB1, ANKRD17, PAGR1, MDM2, CCND2",0.0396022024839847,0.0767490775615098,0.402700786872967,0.0802,0.415473079791201
GO:0015712,"hexose phosphate transport",5,"SLC37A3, SLC37A1, G6PC3, G6PC, SLC37A4",0.0765292193042948,0.0769411207099497,0.403099521547527,0.0768,0.402663849056604
GO:0015760,"glucose-6-phosphate transport",5,"G6PC3, SLC37A3, SLC37A1, G6PC, SLC37A4",0.0765292193042948,0.0769411207099497,0.403099521547527,0.0768,0.402663849056604
GO:0007213,"G-protein coupled acetylcholine receptor signaling pathway",18,"RGS8, CHRM3, GRK2, GNB1, RGS10, GNAI2, GNA11, PLCB1, CDK5R1, HRH4, GNA15, CHRM4, AGRN, CHRM5, HRH3, CHRM2, CHRM1, GNAQ",0.0587434816597495,0.0774137302637483,0.405269920227777,0.0788,0.41036251874063
GO:0071166,"ribonucleoprotein complex localization",113,"THOC5, DDX19B, RANBP2, AAAS, PRPF31, RPSA, LTV1, CHTOP, POLR2D, NUP62, U2AF2, EIF4A3, NUP37, IWS1, SUPT6H, NUP88, TPR, THOC1, NUPL2, AKAP8L, DHX38, NUP93, SLBP, ZC3H3, NUP205, NUP35, NUP160, SRSF1, ALYREF, NOP58, NUP188, UPF1, TGS1, NUP133, SETD2, SMG7, EIF4E, RBMX2, NUP85, SRRM1, ENY2, XPOT, PCID2, SRSF10, MAGOH, RNPS1, NUP43, POLDIP3, EIF5A, SMG5, SMG1, RPS15, NUP54, NDC1, RAE1, THOC6, NUP210, AGFG1, NUP153, SLU7, EIF6, SRSF4, NUP98, NUP155, NUP107, DDX19A, CPSF3, CPSF1, TSC1, UPF3B, NUP50, SARNP, POM121, CASC3, UPF2, NXF3, GLE1, NCBP2, SRSF11, NXF1, SDAD1, SRSF7, FIP1L1, RRS1, RBM8A, SEH1L, THOC2, NUP58, SRSF9, NMD3, FYTTD1, HNRNPA2B1, THOC7, XPO1, SRSF5, CDC40, SRSF2, NXT1, ZC3H11A, ALKBH5, SRSF3, DDX39A, RAN, BUD13, HHEX, DDX25, NUP214, SMG6, NCBP1, NOL6, SRSF6, CPSF2, ABCE1",0.0379614194676337,0.0781816655951303,0.408981950970911,0.0816,0.418976496674058
GO:1904262,"negative regulation of TORC1 signaling",7,"SESN2, STK11, SESN1, SESN3, RNF152, ATM, DEPDC5",0.0485826709638987,0.0783446151205182,0.409525990400481,0.078,0.407418045112782
GO:0007098,"centrosome cycle",64,"OFD1, BRCA1, NPM1, WDR62, XPO1, TUBGCP5, GADD45A, CEP250, USP33, BRSK1, VPS4B, CETN2, XRCC3, CEP85, CEP192, NDEL1, AURKA, TUBGCP2, CHMP4C, CEP76, TUBE1, RBM14, PKD2, CHMP2B, RANBP1, ARHGEF10, MDM1, KIF3B, CNTROB, TMEM67, NDE1, CKAP5, CTNNB1, CCNF, CEP72, CCP110, PLK2, CEP135, CDK5RAP2, ROCK2, CHMP1B, TUBGCP3, KIAA0753, CHMP4B, CETN3, GEN1, CEP120, NUBP1, CHMP2A, CEP63, C2CD3, CEP131, CENPJ, TUBGCP4, CHORDC1, CHMP5, TRIM37, CHMP1A, CEP152, KIF11, FBXW5, PDCD6IP, TUBGCP6, SPICE1",0.0365804228249232,0.0786888770926226,0.410842557096792,0.0792,0.411212556053812
GO:0070914,"UV-damage excision repair",11,"HIST3H2A, MC1R, INO80, XPA, CUL4B, XPC, ERCC1, DDB1, SIRT1, ACTR5, DDB2",0.0498326611000531,0.0787147608314136,0.410842557096792,0.0782,0.407849399399399
GO:0015985,"energy coupled proton transport, down electrochemical gradient",10,"ATP6V0A2, MON2, STOML2, COX5B, TCIRG1, ATP5S, ATP6V0A4, VPS9D1, ATP6V0A1, CYC1",0.0650187749864034,0.0793082535252838,0.411305206556853,0.078,0.407418045112782
GO:0015986,"ATP synthesis coupled proton transport",10,"STOML2, ATP6V0A2, VPS9D1, ATP6V0A1, CYC1, MON2, ATP5S, COX5B, ATP6V0A4, TCIRG1",0.0650187749864034,0.0793082535252838,0.411305206556853,0.078,0.407418045112782
GO:0030322,"stabilization of membrane potential",11,"KCNN4, KCNK10, KCNK1, KCNK2, KCNK3, KCNK15, KCNK12, KCNK7, KCNK5, KCNK9, KCNK6",0.0502442575521767,0.0788774116108314,0.411305206556853,0.0774,0.405198040693293
GO:0031047,"gene silencing by RNA",137,"TSNAX, TSN, AGO2, H3F3B, MOV10, SMAD2, HENMT1, XPO5, CNOT6, NUP210, MAP2K2, POLR2G, NUP98, POLR2E, TNRC6C, FMR1, HIST1H4D, STAT3, PABPC1, HIST1H4J, POLR2I, TDRKH, HIST1H3G, ADAR, POLR2K, EIF6, ELAVL1, NUP85, DICER1, NDC1, HIST1H3H, CNOT6L, POLR2L, HIST1H4F, CNOT2, TNRC6B, ERI1, NCBP2, RBM4, POLR2C, DGCR8, METTL3, TNRC6A, HIST1H4A, POLR2J, HIST1H4L, CLP1, NUP35, BCDIN3D, NUP205, CNOT7, HIST1H3C, SND1, TRIM71, NUP160, SEH1L, CNOT11, HIST1H3E, CNOT3, NUP188, NUP153, RAN, POLR2D, IPO8, AGO3, HIST1H4C, NCOR2, NUP93, EGFR, CNOT8, AGO1, HIST1H4H, NUP88, TDRD9, HIST1H4I, NUP155, NUP133, HNRNPA2B1, HIST1H4E, POLR2A, SMAD1, NRDE2, NUP43, RAE1, PUM1, AGO4, HIST1H3A, NUP50, CNOT10, MRPL44, DROSHA, TPR, PPP3CA, WTIP, TERT, MAEL, TDRD1, PRKRA, TARBP2, NUP54, PIWIL4, DND1, LIN28B, FXR1, MYCN, HIST1H3D, SNIP1, HIST1H3B, SRRT, POLR2F, POLR2H, HIST4H4, HIST1H4B, CNOT1, POM121, ZCCHC11, NCOR1, HIST1H4K, NCBP1, CELF1, NUPL2, RANBP2, NUP107, HIST1H3F, ESR1, POLR2B, SMAD3, ZFP36, CNOT9, HIST1H3J, AAAS, NUP214, NUP37, NUP62, PUM2, NUP58, MAP2K1",0.0348048636690662,0.0790643184628236,0.411305206556853,0.0754,0.397423216995448
GO:0035176,"social behavior",42,"SHANK2, TH, VPS13A, NRXN2, TBX1, OXTR, BBS4, CHRNB2, EIF4EBP2, UCN, NLGN4X, DVL1, ANXA7, GRID1, NR2E1, KALRN, SHANK3, NLGN4Y, OXT, KRAS, MECP2, HRAS, PTEN, BRINP1, DNAJC9, MTOR, PPP3CB, GNG8, SHANK1, GNB1L, MKKS, GRIN1, NLGN3, PTCHD1, AVP, MAPK8IP2, DLG4, NRXN3, CNTNAP2, NRXN1, PCM1, DRD4",0.0419813327086081,0.0792050134277269,0.411305206556853,0.079,0.410788173652695
GO:0046580,"negative regulation of Ras protein signal transduction",36,"RASAL2, RASA2, RAPGEF1, MFN2, DLC1, TNFAIP1, ITGB1, SYNGAP1, NF1, SCAI, ARHGAP35, SPRY1, KCTD13, STAMBP, ADRA1A, BCL6, FLCN, RASAL1, ARAP3, TGFB2, RABGEF1, TRIM67, KANK1, CUL3, RASA3, ITGA3, MAPKAP1, STMN3, PPP2CB, NUP62, TIMP2, RASAL3, DAB2IP, RASA1, SPRY2, ARHGAP42",0.0347854444551879,0.0789452929767266,0.411305206556853,0.0808,0.417336505576208
GO:0051354,"negative regulation of oxidoreductase activity",14,"ENG, GLA, CNR2, PRDX5, NFKB1, MT3, OXA1L, HDAC6, CNR1, CAV1, TMLHE, ATP2B4, SNCA, NOSIP",0.0682007449171953,0.0793320520940666,0.411305206556853,0.0788,0.41036251874063
GO:0051703,"intraspecies interaction between organisms",42,"AVP, NRXN2, KALRN, NLGN4Y, PCM1, DRD4, CNTNAP2, GRIN1, NLGN3, GNB1L, KRAS, PTCHD1, SHANK1, PTEN, NRXN1, MAPK8IP2, MKKS, UCN, GNG8, NLGN4X, BBS4, OXTR, SHANK3, CHRNB2, PPP3CB, VPS13A, MTOR, ANXA7, TBX1, DVL1, SHANK2, HRAS, GRID1, EIF4EBP2, NRXN3, BRINP1, DLG4, TH, NR2E1, DNAJC9, OXT, MECP2",0.0419813327086081,0.0792050134277269,0.411305206556853,0.079,0.410788173652695
GO:0072656,"maintenance of protein location in mitochondrion",5,"HK1, AKT1, HK2, PINK1, TSPO",0.0819662691654014,0.0793362569146658,0.411305206556853,0.0812,0.418158932542624
GO:0019509,"L-methionine biosynthetic process from methylthioadenosine",8,"APIP, MTAP, MRI1, EIF2B2, ADI1, EIF2B4, ENOPH1, EIF2B1",0.0827141832725034,0.0796495251628115,0.412621365627183,0.0846,0.428677024070022
GO:0009127,"purine nucleoside monophosphate biosynthetic process",53,"ATP6V0A1, ATIC, ADA, PRTFDC1, PPARGC1A, VPS9D1, AK2, TCIRG1, FLCN, AK5, STAT3, PAICS, PRPS2, LDHC, PRPS1, IMPDH1, AK1, AMPD2, SLC25A13, ADSL, IMPDH2, ATP6V0A4, PID1, PINK1, LHPP, MYC, GART, COX5B, AK3, PKM, ALDOA, ATP6V0A2, ADSSL1, ADK, VCP, SURF1, PARP1, AMPD3, AK4, GMPS, ATP5S, PPAT, CHCHD10, PFAS, STOML2, MON2, APRT, UQCC3, PRKAG2, HPRT1, AK9, ADSS, CYC1",0.044018657054736,0.0797961993091865,0.412765596873357,0.0814,0.418258727810651
GO:0009168,"purine ribonucleoside monophosphate biosynthetic process",53,"ADSL, AK1, ATP6V0A1, PRTFDC1, LHPP, AK3, ADA, PPAT, STOML2, SURF1, PID1, MON2, PRKAG2, AK5, STAT3, FLCN, HPRT1, APRT, PPARGC1A, IMPDH2, PARP1, ADSS, ATIC, PINK1, PRPS1, ATP6V0A4, ADK, GMPS, AMPD3, LDHC, SLC25A13, AMPD2, AK9, PRPS2, COX5B, ALDOA, CYC1, PAICS, ATP5S, UQCC3, VCP, AK4, IMPDH1, CHCHD10, PKM, TCIRG1, VPS9D1, ATP6V0A2, MYC, AK2, PFAS, ADSSL1, GART",0.044018657054736,0.0797961993091865,0.412765596873357,0.0814,0.418258727810651
GO:0002566,"somatic diversification of immune receptors via somatic mutation",10,"PMS2P5, POLL, ADAR, PMS2P1, MSH6, PMS2, POLB, MSH2, MLH1, POLM",0.0491519150610992,0.0799653485901201,0.413332795130628,0.0854,0.431158284883721
GO:0001508,"action potential",109,"DSP, CACNA1D, SLC9A1, KCNJ5, CNR2, YWHAE, RYR2, SCN3B, KCNH2, CACNA1H, CHRNB2, SRI, KCNB1, SCN9A, KCNA1, SCN2B, SLMAP, CLCN1, NOS1AP, KCNJ3, CLN3, KCNJ8, KCNE5, FKBP1B, KCNMB2, TAC1, KCNJ2, CNTNAP1, SCN7A, CACNA1E, CNR1, HCN4, CHRNA4, P2RX3, ATP1A1, CACNA1B, USP53, GPER1, CACNA1I, FGF12, KCNIP2, YWHAH, SCN1B, CAMK2D, CTNNA3, ADRA1A, DRD1, FLNA, NRCAM, P2RX4, SUMO1, ATP1B1, CACNA1F, SLC8A1, CAV1, GJA1, SCN4A, GJC1, KCNQ1, CACNA1G, RANGRF, TPCN1, CXADR, NALCN, HCN2, AKAP7, ANK3, MYH14, AKAP9, AKAP6, NUP155, SCN4B, GRIK2, JUP, ATP2A2, KCNA2, PKP2, NEDD4L, CACNB3, CACNB2, SCN2A, KCND2, CACNA1A, PTPN3, CACNA2D1, KCND3, SCN3A, ANK2, TPCN2, FGF13, KCNN2, SCN8A, DMD, TRPM4, GPD1L, CACNA1C, GNA11, SNTA1, SCN1A, FMR1, GBA, GPR88, KCNA5, CLDN19, DLG1, ATP1A2, RNF207, GNAQ, KCNMB4",0.0267656875502957,0.0800263349578465,0.413340482492312,0.0766,0.402222373393802
GO:0006735,"NADH regeneration",22,"PFKL, PKM, PGAM2, GCK, PGAM1, PFKM, PFKFB4, ENO1, ALDOC, GPI, GAPDH, PGK1, ALDOA, GAPDHS, ENO2, PFKFB3, HK2, ENO3, PFKP, PFKFB2, TPI1, HK1",0.0790592668869814,0.0804265461640563,0.413869049038296,0.081,0.417438427299703
GO:0007088,"regulation of mitotic nuclear division",109,"CSNK2A1, CDC42, LRP5, CDC26, CEP85, VPS4B, TOM1L1, CDC16, PDGFRB, ANAPC10, BECN1, MAD2L1, SH2B1, PRMT5, BMP7, CHMP2B, PSMG2, CHMP2A, LCMT1, RB1, CEP97, ATRX, KLHL22, PPP1R9B, TACC3, L3MBTL1, TRAPPC12, CUL9, TERF1, ANAPC4, UBE2C, CHMP5, CCSAP, MNAT1, PLK1, ATM, ZW10, ANAPC11, FBXW5, MAD2L1BP, IL1B, CCDC8, RGCC, NEUROG1, PIN1, PDGFB, PDXP, PHIP, SIRT2, AURKA, MTBP, CDC23, SLF1, CUL7, MAP9, FBXO5, ANLN, BTC, CDK13, OBSL1, DUSP1, CDC27, ESPL1, CDC14A, ANAPC15, CHMP1B, EDN3, RCC1, BUB3, ZNF207, CUL3, MAD2L2, GEN1, EDN1, CDCA5, H2AFY, NPM2, SMC5, CHMP4C, FGF8, PDCD6IP, IGF1, RANBP1, MAD1L1, NEK6, KIF11, KNTC1, NSMCE2, SLF2, INSR, XRCC3, CSNK2A2, CDC6, CENPF, CHMP1A, TPR, AURKAIP1, CHMP4B, DAPK3, NME6, PKMYT1, DYNC1LI1, PHB2, TNKS, CCNB1, APC, CAV2, PCID2, TOM1L2",0.0278414982465391,0.0803545517928579,0.413869049038296,0.0852,0.430461381818182
GO:0061621,"canonical glycolysis",22,"PFKFB4, GPI, GAPDHS, PFKL, ENO2, PFKM, GAPDH, TPI1, PKM, GCK, ENO3, PFKFB2, PGK1, PFKFB3, PGAM1, ENO1, ALDOC, ALDOA, HK1, PGAM2, PFKP, HK2",0.0790592668869814,0.0804265461640563,0.413869049038296,0.081,0.417438427299703
GO:0061718,"glucose catabolic process to pyruvate",22,"ENO1, PFKL, PFKFB4, TPI1, GCK, PGAM2, ENO2, ALDOC, GAPDHS, PKM, PFKFB3, GAPDH, ALDOA, HK2, HK1, PFKM, PGAM1, ENO3, PFKP, PFKFB2, GPI, PGK1",0.0790592668869814,0.0804265461640563,0.413869049038296,0.081,0.417438427299703
GO:1904376,"negative regulation of protein localization to cell periphery",18,"GOPC, LZTFL1, LRRC15, RHOQ, CSK, NUMB, TMBIM1, LYPD1, PID1, LYPLA1, PPFIA1, PKDCC, DAB2, PPP2R5A, BCL2L1, AP2M1, TMEM59, CLTC",0.0457871316942331,0.0803199336211843,0.413869049038296,0.0806,0.416613244047619
GO:0090313,"regulation of protein targeting to membrane",25,"MIEF1, HPCA, CHP1, DMTN, TCAF1, CEMIP, CDK5, CDK5R1, AKT2, ITGB1BP1, MTCL1, MYO1C, ANK3, CCL2, VAMP7, KCNB1, INPP5K, CIB1, GDI1, C2CD5, MIEF2, MFF, FIS1, ERBB2, STOM",0.0476037317720336,0.0812084335945148,0.417583262902364,0.0804,0.415888905435592
GO:0006086,"acetyl-CoA biosynthetic process from pyruvate",9,"MPC1, PDHB, DLAT, DLD, PDHA1, FAR2, PDHX, FAR1, MPC2",0.0874646804327279,0.0815863562056853,0.419115491347132,0.0828,0.422638941954445
GO:0010882,"regulation of cardiac muscle contraction by calcium ion signaling",22,"ATP2A2, ANK2, ATP1A2, GSTM2, FKBP1B, RYR2, ATP1B1, GSTO1, CAMK2D, HRC, SLC9A1, CALM2, CALM3, HDAC4, DMD, CALM1, CLIC2, ASPH, CACNA1C, PLN, PRKACA, SLC8A1",0.0412759022022562,0.0818542874436341,0.419115491347132,0.0834,0.424765249266862
GO:0021785,"branchiomotor neuron axon guidance",8,"PLXNA4, SEMA3A, PLXNA2, PLXNA1, PLXNC1, PLXNA3, NRP1, PLXND1",0.0692156799549823,0.0817630043712487,0.419115491347132,0.0804,0.415888905435592
GO:0036465,"synaptic vesicle recycling",26,"DNM1, CANX, BTBD9, SYNJ1, SYT5, SNCA, STON2, PACSIN1, SYT2, SYT7, RAB3A, PIP5K1C, CDK5, SH3GL2, SYT11, RAB5A, DENND1A, WNT7A, TOR1A, SCRIB, NLGN1, OPHN1, SYT12, SYT1, TMEM230, ITSN1",0.0656086359547837,0.0819016297795836,0.419115491347132,0.082,0.419480117820324
GO:0061097,"regulation of protein tyrosine kinase activity",51,"FGFR1OP, SHC1, RAP2C, HSPH1, AFAP1L2, PSEN1, CBL, NCK2, MVP, NEURL1, DVL2, GHRL, ERBB3, LRP8, PDGFB, CD24, ERCC6, CBLB, RELN, SNX6, ADORA1, AGT, IBTK, SOCS5, DOK7, RACK1, PAK2, ACE, SH3BP5L, PTPN2, ABI1, ADRA2A, GREM1, SH3BP5, GPRC5B, SOCS4, UNC119, CAV1, APP, ADAM17, SRCIN1, GAS6, FBXW7, ERRFI1, RAP2B, PTPN1, CSF1R, HYAL2, ZFYVE28, ADRA2C, ZGPAT",0.0282363468852331,0.0819890532230823,0.419115491347132,0.083,0.423038151137197
GO:0072319,"vesicle uncoating",5,"GAK, VPS4A, SYNJ1, DNAJC6, HSPA8",0.0880647971588176,0.0817957031419203,0.419115491347132,0.082,0.419480117820324
GO:0090232,"positive regulation of spindle checkpoint",7,"DYNC1LI1, NDRG1, TPR, MAD2L1, GEN1, PCID2, XRCC3",0.0579793631500823,0.0819789907512066,0.419115491347132,0.0814,0.418258727810651
GO:1901021,"positive regulation of calcium ion transmembrane transporter activity",25,"SUMO1, HSPA2, CALM1, STIM1, GSTO1, ANK2, CACNB2, SLC9A1, EHD3, STIM2, RYR2, GSTM2, ASPH, PKD2, CACNA2D1, CALM2, FGF14, PLCG2, ATP1B1, RGN, CALM3, AKAP6, HTT, S100A1, HAP1",0.045343269215341,0.0819351388650973,0.419115491347132,0.0782,0.407849399399399
GO:0061615,"glycolytic process through fructose-6-phosphate",23,"PFKFB2, ENO2, GAPDH, PFKL, GALK1, PFKP, HK2, GPI, GAPDHS, PGK1, PFKFB4, TPI1, ALDOA, PFKFB3, GCK, HK1, PKM, ENO1, PGAM1, PGAM2, PFKM, ENO3, ALDOC",0.0797169131270145,0.0821683112054415,0.419414590701104,0.0818,0.41907418879056
GO:0061620,"glycolytic process through glucose-6-phosphate",23,"GPI, ENO3, PFKFB3, PKM, GCK, ENO1, HK2, TPI1, GALK1, PFKP, ENO2, ALDOA, PFKFB2, PFKL, PGK1, PFKM, GAPDHS, ALDOC, PGAM1, HK1, PGAM2, PFKFB4, GAPDH",0.0797169131270145,0.0821683112054415,0.419414590701104,0.0818,0.41907418879056
GO:0009446,"putrescine biosynthetic process",5,"AZIN1, ODC1, AGMAT, PAOX, AZIN2",0.130456611795214,0.0826782613951627,0.421378356251423,0.0822,0.420193818984547
GO:0035358,"regulation of peroxisome proliferator activated receptor signaling pathway",10,"CITED2, ASXL1, ASXL2, ALOX15B, PTGIS, SIRT1, TWIST1, STARD10, PLIN5, LMO3",0.0426964792644289,0.0826751707370621,0.421378356251423,0.0836,0.424849451353328
GO:0060134,"prepulse inhibition",11,"PTEN, DRD1, CTNNA2, SLC6A3, GRIN1, FABP7, DRD2, DVL1, GRIN3A, GRID2, NRXN1",0.0771612768075241,0.0827727633731238,0.421378356251423,0.0796,0.41298073188947
GO:1901407,"regulation of phosphorylation of RNA polymerase II C-terminal domain",8,"CCNC, BRD4, CCNK, CCNH, CCNT1, CCNL1, CCNT2, CCNL2",0.0625663898086184,0.0827956609015679,0.421378356251423,0.0802,0.415473079791201
GO:0051305,"chromosome movement towards spindle pole",5,"KPNB1, ACTR2, KATNB1, FMN2, ACTR3",0.0615785026590842,0.0833453507056282,0.423865410945827,0.0846,0.428677024070022
GO:0045578,"negative regulation of B cell differentiation",5,"ID2, HMGB3, INHBA, SFRP1, INHA",0.0550703925852994,0.0838082993214261,0.42590801418138,0.0872,0.437385126353791
GO:1900076,"regulation of cellular response to insulin stimulus",47,"RNASEL, SIK2, NCOA5, IL1B, TSC2, KANK1, ADIPOR1, PRKCZ, GRB10, ENPP1, AHSG, GSK3A, SESN3, SIRT1, PTPN1, MYO1C, INPP5K, TSC1, PTPN11, CISH, PRKAA1, LMBRD1, SRC, REPIN1, AGT, SOCS1, GPLD1, RPS6KB1, OGT, RARRES2, PTPRE, IRS1, TRIM72, PRKCQ, PRKCD, ESRRA, PID1, PIK3R1, OSBPL8, AKT2, SOCS2, PRKCB, NUCKS1, PIK3R2, RELA, C2CD5, PTPN2",0.0238691377105459,0.0841395369457314,0.427278774241225,0.0878,0.438810503597122
GO:0044387,"negative regulation of protein kinase activity by regulation of protein phosphorylation",8,"ADAR, CDK5RAP3, DUSP26, DUSP10, PPM1F, CORO1C, ADARB1, NPM1",0.057660421243744,0.0842279642591508,0.427415389122221,0.0852,0.430461381818182
GO:0050806,"positive regulation of synaptic transmission",102,"KIF5B, GRIK2, VAMP2, LAMA2, LRRTM1, DRD1, IQSEC2, SNAP47, UNC13B, NTRK2, SLC8A2, PTK2B, NR2E1, NLGN2, PLK2, NRXN1, DTNBP1, STX1A, ITPR3, NRGN, SNCA, MECP2, CREB1, SHANK1, GFAP, GRIN2A, NMU, RAB3B, LGI1, EIF2AK4, WNT7A, NTSR1, SHANK2, SYT1, GLUL, NETO1, TAC1, RAB3GAP1, GRIN1, CRTC1, SERPINE2, DRD4, EGFR, FLOT1, PTEN, HAP1, NLGN3, STX4, DLG4, SYT12, CUX2, ABAT, ADORA1, CLSTN3, PTN, CLSTN1, DVL1, GPER1, CA2, SLC1A3, BRAF, OXT, PINK1, RAPSN, RGS14, CHRNB2, NLGN1, ADRA1A, S100B, PTGS2, KISS1, PPP1R9A, TACR2, CRH, PRKCZ, RETN, STX3, CX3CR1, SLC24A2, SNAP25, OXTR, ARRB2, CA7, FMR1, RIMS1, KALRN, CLSTN2, ADCYAP1, UNC13A, SHANK3, LRRTM2, SLC8A3, TNR, RELN, STAU1, PRKCE, RIMS2, STX1B, DRD2, NPTN, CCL2, MAPK1",0.0456625822834776,0.0846266801763886,0.429125216923629,0.0836,0.424849451353328
GO:0071888,"macrophage apoptotic process",7,"CDKN2A, SELENOS, IRF7, MEF2C, CTSL, IRF3, SIRT1",0.0682992989175095,0.0847299312264801,0.429335399146869,0.0824,0.420906470588235
